,INVOICE_DATE,week_number_of_year,day_number_of_week,month_number_of_year,warehouse_name,product_segmentation,STOCK_CODE,Actual,Prediction
321,2019-09-11,37,11,9,Barking,high_demand_products,DE15DRX,4.0,1.7330046
322,2019-09-11,37,11,9,Barking,high_demand_products,DELIVERY1,1.0,1.3915089
323,2019-09-11,37,11,9,Barking,high_demand_products,DELIVERYCHARGE2,1.0,1.0543175
324,2019-09-11,37,11,9,Barking,high_demand_products,EP2CART,1.0,1.8569682
325,2019-09-11,37,11,9,Barking,high_demand_products,EP2CART12,1.0,1.3105665
326,2019-09-11,37,11,9,Barking,high_demand_products,EVO-P100,4.0,1.9617147
327,2019-09-11,37,11,9,Barking,high_demand_products,GD,23.0,20.692001
328,2019-09-11,37,11,9,Barking,high_demand_products,GGUNSTD,1.0,1.9508749
329,2019-09-11,37,11,9,Barking,high_demand_products,H006S795,1.0,1.4224508
330,2019-09-11,37,11,9,Barking,high_demand_products,LE10W4020L,3.0,3.887394
331,2019-09-11,37,11,9,Barking,high_demand_products,LHISO46205L,2.0,1.3592854
332,2019-09-11,37,11,9,Barking,high_demand_products,LHISO4620L,3.0,3.7772026
333,2019-09-11,37,11,9,Barking,high_demand_products,LINECUT/SOL,1.0,1.4941635
334,2019-09-11,37,11,9,Barking,high_demand_products,LITHCOMP12X400,1.0,1.3098984
335,2019-09-11,37,11,9,Barking,high_demand_products,LITHCOMPCART,2.0,4.001017
336,2019-09-11,37,11,9,Barking,high_demand_products,LLGO8090420L,1.0,1.6666417
337,2019-09-11,37,11,9,Barking,low_demand_products,LLGOLS904X5L,1.0,0.62368596
338,2019-09-11,37,11,9,Barking,high_demand_products,LLMC4TSS4X5L,2.0,2.4357364
339,2019-09-11,37,11,9,Barking,low_demand_products,LLNEATCUT20,1.0,1.5013822
340,2019-09-11,37,11,9,Barking,low_demand_products,LLSW684X5L,1.0,1.2038656
341,2019-09-11,37,11,9,Barking,high_demand_products,LM15W40E720L,6.0,7.0469017
342,2019-09-11,37,11,9,Barking,high_demand_products,LU5W3020L,3.0,3.2984135
343,2019-09-11,37,11,9,Barking,high_demand_products,M080D,2.0,1.7145667
344,2019-09-11,37,11,9,Barking,high_demand_products,PGPM2C30,1.0,2.1344576
345,2019-09-11,37,11,9,Barking,high_demand_products,SOL0065L,1.0,1.211507
346,2019-09-11,37,11,9,Barking,high_demand_products,SWASH25,1.0,1.8114637
347,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,152504,1.0,2.621815
348,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,157615,2.0,1.6091858
349,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,160675,1.0,1.9807134
350,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,197081,5.0,2.3105152
351,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,A020D,2.0,1.9161041
352,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,ADBLUE18,3.0,3.0369408
353,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,ADBLUE200,6.0,5.935486
354,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,1.0,1.0794817
355,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,AF,2.0,2.1480656
356,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,BPUMP,1.0,1.2246782
357,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,BRAKECLN,4.0,2.2558117
358,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,6.0,6.309939
359,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,DE15DRX,1.0,1.7078657
360,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,DELIVERYCHARGE2,1.0,1.2345454
361,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,DRIPTRAY,1.0,1.395336
362,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,EMPTY25L,2.0,3.5594103
363,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,EP2CART,10.0,6.1323028
364,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,GD,9.0,7.543523
365,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,JUG5L,2.0,2.3637812
366,2019-09-11,37,11,9,Waltham Abbey,low_demand_products,LE5W40205L,1.0,1.7273594
367,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LH1SO32205L,1.0,1.2436342
368,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LHISO3220L,3.0,2.3224785
369,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LHISO46205L,6.0,4.946982
370,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LHISO4620L,6.0,4.7036066
371,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LITHCOMPCART,1.0,1.9228861
372,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LITHEP000125,1.0,1.7005507
373,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LLEP2B,1.0,1.3116405
374,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LLGO80905205L,1.0,1.8690555
375,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LM15W40E720L,1.0,2.2413309
376,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LU5W30205L,1.0,1.0726547
377,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,LU5W3020L,2.0,2.099626
378,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,NX200,1.0,1.2452108
379,2019-09-11,37,11,9,Waltham Abbey,high_demand_products,PETRO-CANADASUPREMESYNTHETIC5W,1.0,1.0860902
380,2019-09-12,37,12,9,Barking,low_demand_products,110630,1.0,1.4781405
381,2019-09-12,37,12,9,Barking,high_demand_products,155276,2.0,1.9403352
382,2019-09-12,37,12,9,Barking,high_demand_products,157532,2.0,1.8972765
383,2019-09-12,37,12,9,Barking,low_demand_products,180967,1.0,2.1715026
384,2019-09-12,37,12,9,Barking,low_demand_products,186840,2.0,1.7892488
385,2019-09-12,37,12,9,Barking,high_demand_products,A020D,2.0,1.7543694
386,2019-09-12,37,12,9,Barking,high_demand_products,ADBLUE18,5.0,5.931369
387,2019-09-12,37,12,9,Barking,high_demand_products,ADBLUE200,2.0,2.5149622
388,2019-09-12,37,12,9,Barking,high_demand_products,ADBLUE9531000IBC,1.0,1.1230944
389,2019-09-12,37,12,9,Barking,high_demand_products,AFLONGLIFE25,1.0,1.7964342
390,2019-09-12,37,12,9,Barking,high_demand_products,BPUMP,4.0,3.1665637
391,2019-09-12,37,12,9,Barking,high_demand_products,COLLECTEMPTY,9.0,5.964084
392,2019-09-12,37,12,9,Barking,high_demand_products,DE15P20,4.0,2.0600963
393,2019-09-12,37,12,9,Barking,high_demand_products,EMPTY25L,2.0,3.2322662
394,2019-09-12,37,12,9,Barking,low_demand_products,F89011,1.0,1.726848
395,2019-09-12,37,12,9,Barking,high_demand_products,G006S795,1.0,1.6863275
396,2019-09-12,37,12,9,Barking,high_demand_products,GD,23.0,25.289541
397,2019-09-12,37,12,9,Barking,high_demand_products,GGUNSTD,2.0,1.8222038
398,2019-09-12,37,12,9,Barking,high_demand_products,GLOVESNITRILE,1.0,2.1257823
399,2019-09-12,37,12,9,Barking,high_demand_products,IBCD,1.0,1.1636869
400,2019-09-12,37,12,9,Barking,high_demand_products,LE10W4020L,4.0,1.63798
401,2019-09-12,37,12,9,Barking,high_demand_products,LH1SO32205L,1.0,1.1861793
402,2019-09-12,37,12,9,Barking,high_demand_products,LHISO3220L,3.0,2.1611795
403,2019-09-12,37,12,9,Barking,high_demand_products,LHISO46205L,3.0,2.6954825
404,2019-09-12,37,12,9,Barking,high_demand_products,LINEGREASELITHIUMMOLYEP212.5KG,1.0,1.6079574
405,2019-09-12,37,12,9,Barking,high_demand_products,LITHIUML2MMOLYGREASE36X400G,1.0,1.4375619
406,2019-09-12,37,12,9,Barking,high_demand_products,LU5W3020L,1.0,1.5704069
407,2019-09-12,37,12,9,Barking,high_demand_products,MARWOODMOULDOIL205L,2.0,1.153036
408,2019-09-12,37,12,9,Barking,high_demand_products,POD20REFILL,3.0,1.449441
409,2019-09-12,37,12,9,Barking,high_demand_products,RAGS10,1.0,1.9671968
410,2019-09-12,37,12,9,Barking,high_demand_products,TFR,1.0,1.9489491
411,2019-09-12,37,12,9,Barking,low_demand_products,TR89P20,4.0,2.0177188
412,2019-09-12,37,12,9,Barking,high_demand_products,WATER,2.0,2.104305
413,2019-09-12,37,12,9,Waltham Abbey,high_demand_products,ADBLUE18,1.0,2.9340396
414,2019-09-12,37,12,9,Waltham Abbey,high_demand_products,ADBLUE200,1.0,1.3861454
415,2019-09-12,37,12,9,Waltham Abbey,high_demand_products,BPUMP,3.0,3.2652376
416,2019-09-12,37,12,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,16.0,6.291704
417,2019-09-12,37,12,9,Waltham Abbey,high_demand_products,GD,42.0,43.421238
418,2019-09-12,37,12,9,Waltham Abbey,high_demand_products,GD20,2.0,3.4954238
419,2019-09-12,37,12,9,Waltham Abbey,high_demand_products,WATER,1.0,2.3647892
420,2019-09-13,37,13,9,Barking,high_demand_products,110573,1.0,1.4160082
421,2019-09-13,37,13,9,Barking,high_demand_products,112718,1.0,2.0409534
422,2019-09-13,37,13,9,Barking,low_demand_products,140203,1.0,1.1911933
423,2019-09-13,37,13,9,Barking,high_demand_products,152321,2.0,1.7477772
424,2019-09-13,37,13,9,Barking,low_demand_products,152502,2.0,1.5582848
425,2019-09-13,37,13,9,Barking,high_demand_products,155276,4.0,3.5185454
426,2019-09-13,37,13,9,Barking,high_demand_products,157103,1.0,1.4081179
427,2019-09-13,37,13,9,Barking,high_demand_products,160816,1.0,2.020158
428,2019-09-13,37,13,9,Barking,high_demand_products,166049,1.0,1.2544944
429,2019-09-13,37,13,9,Barking,high_demand_products,166236,1.0,1.6543889
430,2019-09-13,37,13,9,Barking,high_demand_products,166243,1.0,1.4076905
431,2019-09-13,37,13,9,Barking,high_demand_products,ADBLUE200,11.0,5.852678
432,2019-09-13,37,13,9,Barking,high_demand_products,ADBLUE9531000IBC,2.0,2.1880333
433,2019-09-13,37,13,9,Barking,high_demand_products,AF20,2.0,1.9277352
434,2019-09-13,37,13,9,Barking,high_demand_products,AFLONGLIFE25,2.0,1.7422794
435,2019-09-13,37,13,9,Barking,high_demand_products,BPUMPROT,1.0,1.3939615
436,2019-09-13,37,13,9,Barking,high_demand_products,COLLECTEMPTY,6.0,5.988968
437,2019-09-13,37,13,9,Barking,high_demand_products,DDMVATFP20,1.0,1.5329077
438,2019-09-13,37,13,9,Barking,low_demand_products,DE15C16,1.0,1.6072309
439,2019-09-13,37,13,9,Barking,high_demand_products,DE15P20,2.0,2.0854373
440,2019-09-13,37,13,9,Barking,high_demand_products,DELIVERY,6.0,5.636237
441,2019-09-13,37,13,9,Barking,high_demand_products,DELIVERY1,1.0,1.6789713
442,2019-09-13,37,13,9,Barking,high_demand_products,EP2-12.5,2.0,1.8409656
443,2019-09-13,37,13,9,Barking,high_demand_products,EP2CART,2.0,3.471696
444,2019-09-13,37,13,9,Barking,high_demand_products,GD,10.0,9.620538
445,2019-09-13,37,13,9,Barking,high_demand_products,IBCR,1.0,1.7381504
446,2019-09-13,37,13,9,Barking,high_demand_products,LHISO3220L,2.0,2.0896246
447,2019-09-13,37,13,9,Barking,high_demand_products,LHISO46205L,4.0,3.7875247
448,2019-09-13,37,13,9,Barking,high_demand_products,LITHCOMPCART,2.0,1.6587195
449,2019-09-13,37,13,9,Barking,high_demand_products,LITHEP000125,1.0,1.5879914
450,2019-09-13,37,13,9,Barking,high_demand_products,LLFS260320,2.0,1.6706308
451,2019-09-13,37,13,9,Barking,high_demand_products,LU5W3020L,2.0,2.14909
452,2019-09-13,37,13,9,Barking,high_demand_products,NX200,1.0,1.0845015
453,2019-09-13,37,13,9,Barking,high_demand_products,SCAFF25,2.0,1.4911357
454,2019-09-13,37,13,9,Barking,high_demand_products,WD40,2.0,1.7118003
455,2019-09-13,37,13,9,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,2.0,2.092892
456,2019-09-13,37,13,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,1.0,4.188225
457,2019-09-13,37,13,9,Waltham Abbey,high_demand_products,GD,1.0,1.913792
458,2019-09-13,37,13,9,Waltham Abbey,high_demand_products,IBCD,1.0,1.028042
459,2019-09-13,37,13,9,Waltham Abbey,high_demand_products,IBCR,1.0,1.2342228
460,2019-09-13,37,13,9,Waltham Abbey,high_demand_products,POD25,1.0,2.602967
461,2019-09-16,38,16,9,Barking,high_demand_products,152349,1.0,2.3121426
462,2019-09-16,38,16,9,Barking,high_demand_products,152441,1.0,1.6116272
463,2019-09-16,38,16,9,Barking,high_demand_products,152442,1.0,2.0794938
464,2019-09-16,38,16,9,Barking,high_demand_products,152601,1.0,2.1976764
465,2019-09-16,38,16,9,Barking,high_demand_products,157104,1.0,1.3801279
466,2019-09-16,38,16,9,Barking,high_demand_products,158485,3.0,2.2920785
467,2019-09-16,38,16,9,Barking,high_demand_products,160657,1.0,1.6054391
468,2019-09-16,38,16,9,Barking,high_demand_products,160816,1.0,1.5803245
469,2019-09-16,38,16,9,Barking,high_demand_products,166224,1.0,2.697119
470,2019-09-16,38,16,9,Barking,high_demand_products,166252,3.0,3.6206985
471,2019-09-16,38,16,9,Barking,high_demand_products,166277,3.0,4.500672
472,2019-09-16,38,16,9,Barking,high_demand_products,194713,4.0,1.6774038
473,2019-09-16,38,16,9,Barking,high_demand_products,ADBLUE1000,1.0,1.1645336
474,2019-09-16,38,16,9,Barking,high_demand_products,ADBLUE18,6.0,5.3304877
475,2019-09-16,38,16,9,Barking,high_demand_products,ADBLUE200,8.0,5.6496096
476,2019-09-16,38,16,9,Barking,high_demand_products,AF20,1.0,2.0163598
477,2019-09-16,38,16,9,Barking,high_demand_products,AFLONGLIFE25,2.0,1.6950191
478,2019-09-16,38,16,9,Barking,high_demand_products,BPUMP,2.0,1.0767123
479,2019-09-16,38,16,9,Barking,high_demand_products,COLLECTEMPTY,3.0,5.9956117
480,2019-09-16,38,16,9,Barking,high_demand_products,DDMVATFP20,1.0,1.7600068
481,2019-09-16,38,16,9,Barking,high_demand_products,DE15P20,1.0,2.002512
482,2019-09-16,38,16,9,Barking,high_demand_products,DELIVERY1,1.0,1.3874179
483,2019-09-16,38,16,9,Barking,high_demand_products,DELIVERYCHARGE2,1.0,1.0878906
484,2019-09-16,38,16,9,Barking,high_demand_products,EP2-50,1.0,1.429208
485,2019-09-16,38,16,9,Barking,high_demand_products,EP2CART,5.0,7.4119678
486,2019-09-16,38,16,9,Barking,high_demand_products,GD,18.0,20.675734
487,2019-09-16,38,16,9,Barking,high_demand_products,GD20,8.0,6.0514827
488,2019-09-16,38,16,9,Barking,high_demand_products,H006S795,1.0,1.4199153
489,2019-09-16,38,16,9,Barking,high_demand_products,H008S795,2.0,3.4151342
490,2019-09-16,38,16,9,Barking,high_demand_products,IBCR,1.0,1.2216623
491,2019-09-16,38,16,9,Barking,high_demand_products,LAATF20,1.0,1.495671
492,2019-09-16,38,16,9,Barking,low_demand_products,LAATF4X5L,1.0,1.5886468
493,2019-09-16,38,16,9,Barking,high_demand_products,LE10W40205L,1.0,0.9004504
494,2019-09-16,38,16,9,Barking,high_demand_products,LH1SO32205L,2.0,2.5253468
495,2019-09-16,38,16,9,Barking,high_demand_products,LHISO3220L,1.0,1.7613051
496,2019-09-16,38,16,9,Barking,high_demand_products,LHISO46205L,8.0,8.345331
497,2019-09-16,38,16,9,Barking,high_demand_products,LHISO4620L,7.0,9.066344
498,2019-09-16,38,16,9,Barking,high_demand_products,LINECUT/SOL,2.0,3.129694
499,2019-09-16,38,16,9,Barking,high_demand_products,LITHCOMPCART,2.0,4.0578976
500,2019-09-16,38,16,9,Barking,high_demand_products,LL10W40EE9205,1.0,1.3920355
501,2019-09-16,38,16,9,Barking,low_demand_products,LLDEXIII4X5,1.0,1.191595
502,2019-09-16,38,16,9,Barking,high_demand_products,LLGO809044X5L,1.0,0.8592617
503,2019-09-16,38,16,9,Barking,high_demand_products,LLGO8090520L,3.0,3.1976748
504,2019-09-16,38,16,9,Barking,low_demand_products,LLGOSYN75W9020L,1.0,1.4588643
505,2019-09-16,38,16,9,Barking,high_demand_products,LLISO6820L,1.0,1.9489616
506,2019-09-16,38,16,9,Barking,low_demand_products,LLMC4TFS4X5L,3.0,1.9766636
507,2019-09-16,38,16,9,Barking,high_demand_products,LLMC4TSS4X5L,3.0,3.1650815
508,2019-09-16,38,16,9,Barking,high_demand_products,LM15W40E7205L,1.0,1.1265678
509,2019-09-16,38,16,9,Barking,high_demand_products,LM15W40E720L,13.0,7.448994
510,2019-09-16,38,16,9,Barking,low_demand_products,LM15W40E74X5L,2.0,1.1593342
511,2019-09-16,38,16,9,Barking,high_demand_products,LU5W3020L,1.0,2.0296764
512,2019-09-16,38,16,9,Barking,high_demand_products,LU5W4020L,1.0,1.4214325
513,2019-09-16,38,16,9,Barking,high_demand_products,M080B,1.0,1.0731835
514,2019-09-16,38,16,9,Barking,high_demand_products,M086D,3.0,3.4019952
515,2019-09-16,38,16,9,Barking,low_demand_products,MOSP13P20,3.0,1.6120043
516,2019-09-16,38,16,9,Barking,high_demand_products,NX200,1.0,1.1306727
517,2019-09-16,38,16,9,Barking,high_demand_products,POD,2.0,1.3652236
518,2019-09-16,38,16,9,Barking,high_demand_products,POD25,2.0,2.5104244
519,2019-09-16,38,16,9,Barking,high_demand_products,SCAFF25,1.0,1.9876992
520,2019-09-16,38,16,9,Barking,high_demand_products,SOL0065L,1.0,1.4142914
521,2019-09-16,38,16,9,Barking,high_demand_products,SWASH25,4.0,2.1302454
522,2019-09-16,38,16,9,Barking,high_demand_products,TFR,2.0,1.9269745
523,2019-09-16,38,16,9,Barking,high_demand_products,WATER,2.0,2.734652
524,2019-09-16,38,16,9,Barking,high_demand_products,WD405L,1.0,1.8711123
525,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,157532,3.0,2.2294607
526,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,ADBLUE200,2.0,2.8668034
527,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,1.0,1.0682805
528,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,BPUMP,4.0,4.1609597
529,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,9.0,6.5474877
530,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,DELIVERY1,2.0,1.8480307
531,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,EP2CART,2.0,2.1863208
532,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,GD,32.0,32.497257
533,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,GRANULES,4.0,3.2138493
534,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,GSL20DTI,1.0,1.8029127
535,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,LH1SO32205L,1.0,1.2253715
536,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,LHISO46205L,3.0,2.7171464
537,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,LITHCOMP12.5,1.0,1.8485616
538,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,LITHCOMPCART,3.0,3.645372
539,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,LLEP2B,1.0,1.3004392
540,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,LM15W40E7205L,1.0,1.1799499
541,2019-09-16,38,16,9,Waltham Abbey,high_demand_products,LM15W40E720L,4.0,2.2301297
542,2019-09-17,38,17,9,Barking,high_demand_products,148650,1.0,1.6549757
543,2019-09-17,38,17,9,Barking,high_demand_products,174371,1.0,1.7039932
544,2019-09-17,38,17,9,Barking,high_demand_products,181712,1.0,1.7115709
545,2019-09-17,38,17,9,Barking,high_demand_products,ADBLUE1000,1.0,1.1252737
546,2019-09-17,38,17,9,Barking,high_demand_products,ADBLUE18,7.0,5.764003
547,2019-09-17,38,17,9,Barking,high_demand_products,ADBLUE200,5.0,5.4982843
548,2019-09-17,38,17,9,Barking,high_demand_products,ADBLUE9531000IBC,1.0,1.1217589
549,2019-09-17,38,17,9,Barking,high_demand_products,AFLONGLIFE25,3.0,1.7707627
550,2019-09-17,38,17,9,Barking,high_demand_products,BPUMP,1.0,1.0833088
551,2019-09-17,38,17,9,Barking,high_demand_products,COLLECTEMPTY,5.0,5.2842646
552,2019-09-17,38,17,9,Barking,high_demand_products,EMPTY25L,2.0,2.6788054
553,2019-09-17,38,17,9,Barking,high_demand_products,EP2CART,1.0,1.81888
554,2019-09-17,38,17,9,Barking,high_demand_products,GD,19.0,18.049215
555,2019-09-17,38,17,9,Barking,high_demand_products,GD20,3.0,3.2545953
556,2019-09-17,38,17,9,Barking,high_demand_products,H006S795,1.0,1.6233591
557,2019-09-17,38,17,9,Barking,high_demand_products,IBCR,2.0,1.3116547
558,2019-09-17,38,17,9,Barking,high_demand_products,LE10W40205L,1.0,1.0027959
559,2019-09-17,38,17,9,Barking,high_demand_products,LH1SO32205L,1.0,1.1601697
560,2019-09-17,38,17,9,Barking,high_demand_products,LHISO4620L,1.0,2.412374
561,2019-09-17,38,17,9,Barking,high_demand_products,LINECUT/SOL,1.0,1.4337727
562,2019-09-17,38,17,9,Barking,high_demand_products,LITHCOMP12X400,1.0,1.2549533
563,2019-09-17,38,17,9,Barking,low_demand_products,LLCOMP684X5L,1.0,1.2913532
564,2019-09-17,38,17,9,Barking,high_demand_products,LLMC4TSS4X5L,1.0,2.042005
565,2019-09-17,38,17,9,Barking,high_demand_products,LM15W40E720L,1.0,1.628474
566,2019-09-17,38,17,9,Barking,high_demand_products,LU5W4020L,1.0,1.2714471
567,2019-09-17,38,17,9,Barking,high_demand_products,NX200,1.0,0.79818267
568,2019-09-17,38,17,9,Barking,high_demand_products,PETRO-CANADASUPREMESYNTHETIC5W,2.0,2.5227156
569,2019-09-17,38,17,9,Barking,high_demand_products,SWASH25,1.0,1.8305064
570,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,157532,6.0,4.0012436
571,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,162122,1.0,1.7545898
572,2019-09-17,38,17,9,Waltham Abbey,low_demand_products,163821,5.0,1.3776344
573,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,20LSKP,2.0,1.997097
574,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,ADBLUE10L,4.0,2.545977
575,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,ADBLUE18,3.0,2.903383
576,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,ADBLUE200,2.0,2.6901472
577,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,AF,2.0,2.1356976
578,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,ANTI5050,1.0,2.9410877
579,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,BPUMP,2.0,2.172023
580,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,2.0,5.786963
581,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,DELIVERY1,2.0,1.874354
582,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,DELIVERYCHARGE2,1.0,1.1801082
583,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,EP2-12.5,1.0,1.9923153
584,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,EVO-P100,4.0,2.143034
585,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,GD,13.0,14.9204
586,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,GD20,5.0,3.4631438
587,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,IBCR,1.0,1.6885554
588,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,LHISO46205L,4.0,4.6121917
589,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,LHISO4620L,1.0,2.5988576
590,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,LITHCOMPCART,3.0,2.1336627
591,2019-09-17,38,17,9,Waltham Abbey,high_demand_products,LLGO80904205L,1.0,1.0938246
